"","(Intercept)","seasonSpring","seasonSummer","seasonWinter","provBritish Columbia","provManitoba","provNew Brunswick","provNewfoundland and Labrador","provNorthwest Territories","provNova Scotia","provNunavut","provOntario","provPrince Edward Island","provQuebec","provSaskatchewan","provYukon","retail"
"boot_params.50",3.67740992546507,-0.0907639947373651,-0.570506368674938,-0.250908098099987,0.797888865784402,-1.92043053947775,-2.56573174408665,-3.07904581503639,-5.41222314592919,-2.44097461449143,-4.98112484812825,5.52050637392484,-4.03756654976613,2.17588425022309,-2.525515282387,-4.09295074835285,-1.81838854267501
"boot_params.51",3.70648062307248,-0.0841816279688761,-0.56832739281074,-0.270539553198504,0.806879583024664,-1.93251939499275,-2.66240663194238,-3.17197812610528,-5.45521816542493,-2.44810438226405,-4.97545474435456,5.59796230858287,-4.11069430790499,2.18202731890706,-2.6613501579778,-4.19065586994424,-1.8543074080465
"boot_params.52",3.63692790243154,-0.0671940906915012,-0.577442088395443,-0.245751201171273,0.816957689372164,-1.82346627485359,-2.51403968076884,-3.0304479773839,-4.88482912488061,-2.35383723178342,-4.94704351658281,5.42897949520001,-4.21713827384546,2.13297284653171,-2.42172434252764,-4.25426059531736,-1.77234101895744
"boot_params.53",3.67436053466014,-0.0682314676854534,-0.571799135312949,-0.252764553501444,0.848209090844491,-1.93740959124635,-2.7298211721448,-3.16709401627218,-5.01773695820943,-2.43272967385273,-5.36442475419951,5.68169729078427,-3.9541527803135,2.23258063719154,-2.58811592990271,-4.1713288087844,-1.87886481691655
"boot_params.54",3.64341166826453,-0.0675346143034244,-0.579855404570421,-0.253468028158133,0.792800090795287,-1.815850157808,-2.58306291774883,-2.9733430295355,-4.63348545534559,-2.32431216662067,-4.9125333482852,5.41176583505713,-4.14559702399895,2.12539017497199,-2.54199596771127,-4.20900010152443,-1.76514936966617
"boot_params.55",3.61247352590154,-0.0617096150517166,-0.549187391815076,-0.230921534108266,0.834477320408326,-1.80831195523467,-2.5583422843554,-2.95280648058589,-4.98821200786745,-2.34257401758099,-5.02141543617616,5.40697167572717,-4.07530363472755,2.13581387519253,-2.53949144067146,-4.46232106013821,-1.76140465232619
"boot_params.56",3.72591068396043,-0.0716467741504936,-0.58633205604249,-0.249459543306855,0.822850694449903,-1.99206242846242,-2.80229079992781,-3.17376839378417,-5.55756146704823,-2.55187849408995,-5.36758415165524,5.87222956909819,-4.26984255036784,2.30986048816547,-2.76062944434179,-4.40240003859568,-1.96273982841717
"boot_params.57",3.59715721715011,-0.0644425774493541,-0.569545984026834,-0.225736283527735,0.836671803127023,-1.82401920113981,-2.57574969212681,-2.99814879368995,-4.93953887191825,-2.26165427634176,-4.79575363664782,5.4107060658477,-3.82521773968866,2.14240665930292,-2.43149828804212,-4.1978739614756,-1.75474785924879
"boot_params.58",3.69770632098768,-0.0573260327383983,-0.565887597092419,-0.262064477605312,0.833186370613185,-1.93330592609381,-2.66763239862341,-3.10076028237995,-5.25482887120279,-2.41224090352092,-4.79378238290704,5.7347489793238,-4.3288743835944,2.23630064428314,-2.64612620289568,-4.31305947769264,-1.90572712117757
"boot_params.59",3.65487895295359,-0.0655663335276298,-0.562529199237872,-0.242399870902799,0.78811539992807,-1.87670091375388,-2.67579783428793,-3.02266877021388,-5.11288495507815,-2.42035257966442,-5.23591879543236,5.44164699177598,-4.13792884939814,2.12322136724785,-2.49322854545859,-4.16002832475868,-1.78227736991062
"boot_params.60",3.54926142334174,-0.0630158141210603,-0.577872440752163,-0.237676558839568,0.806323444826494,-1.67691247882342,-2.45434001256129,-2.73939980239581,-4.9501033725782,-2.2323794203454,-4.50193981036118,5.02089313334543,-3.77403527098132,1.97710995632031,-2.36907216919328,-4.01924912823649,-1.59516988646026
"boot_params.61",3.65876105651144,-0.0742932363484832,-0.580422066691216,-0.248890693784843,0.822454134041568,-1.89205609110457,-2.65553872019512,-3.03682848644298,-5.36118122965569,-2.37317379309366,-5.21085228054752,5.46172503103238,-4.05073649783664,2.14662276057915,-2.55969098488019,-4.14882946517469,-1.78969330374043
"boot_params.62",3.66135839064665,-0.084446867800658,-0.592131376740967,-0.278232392458887,0.83214467394277,-1.86450264230346,-2.59588031267859,-3.02329793553841,-5.0541960312068,-2.40244023640732,-4.45998387726273,5.63544627119273,-4.09142391750583,2.22560921599547,-2.57179878538297,-4.20776006323938,-1.84923154421982
"boot_params.63",3.6453591381513,-0.0798246004196109,-0.60720356966834,-0.233631870800311,0.834022909692897,-1.89833869909005,-2.57972669743871,-2.99991452125251,-4.73941497762489,-2.39163837168489,-5.39274219899101,5.51772128964813,-4.3304601851051,2.17764941368635,-2.47496394035878,-4.09051107243719,-1.80334897066116
"boot_params.64",3.72446530391777,-0.0569884863534,-0.58436151719694,-0.244677989211993,0.8359671933599,-2.01538598731966,-2.75425306856737,-3.20059505225968,-5.3180855679825,-2.47352715553517,-5.44213598827,5.81974415274272,-4.40302832871164,2.27106507845832,-2.70972121450552,-4.39934716819096,-1.94757291168278
"boot_params.65",3.58779185682237,-0.0703553425711025,-0.584286070301896,-0.24685613705056,0.845418159528257,-1.75785843271818,-2.4796753842402,-2.98909939068566,-5.3345442908652,-2.31542003962231,-4.48366350634778,5.33245459333673,-4.02745041464335,2.1095853617351,-2.49138728296482,-4.27271031631327,-1.71867108204179
"boot_params.66",3.72891288977533,-0.0816084573220226,-0.537480459478704,-0.270191074088005,0.824008316130553,-2.04348344652273,-2.70688176823904,-3.15399395474528,-5.52794944012704,-2.51116338477837,-5.31238163730916,5.89139389841876,-4.29227857980346,2.30158910434162,-2.68058688901649,-4.31062216985092,-1.97284179397347
"boot_params.67",3.63654772918448,-0.0681880949760705,-0.585888162980417,-0.258489698914362,0.855828966333036,-1.87156853781537,-2.50981528618459,-3.02270975781074,-4.81886027295048,-2.36847999359596,-4.99860963563627,5.54565742240771,-4.12646285244677,2.20309417234842,-2.54972271469007,-4.16131864217741,-1.81451814588443
"boot_params.68",3.62590875774042,-0.0796913450622752,-0.562870390499879,-0.237915941834295,0.832794328519778,-1.82759484434708,-2.47521250518903,-2.93212039055813,-4.93851222297086,-2.31974500103445,-4.67531932308646,5.39664337519886,-4.126960116212,2.12051353886425,-2.51197420582103,-3.97537779873437,-1.75483767988566
"boot_params.69",3.61761781643796,-0.0721917582930591,-0.560243805327979,-0.258179511307778,0.82405406203004,-1.84769590337596,-2.57073727520403,-3.03604477261748,-5.57868000817456,-2.28406143045038,-4.89710275476374,5.37616810553418,-3.99255753792008,2.12751099647639,-2.5383450021805,-3.93571795612709,-1.74472979163869
"boot_params.70",3.65680220552903,-0.0634998029104911,-0.530538424378774,-0.237462864336527,0.838849977405101,-1.90125087862976,-2.57234043994981,-3.06850059248106,-5.03360659569782,-2.36797505570728,-5.09869821993799,5.67799582747801,-4.04995751244306,2.22799358594938,-2.5951928632843,-4.15931977157356,-1.87424000843981
"boot_params.71",3.66022088436619,-0.0615175331107904,-0.568163126723923,-0.235130381012518,0.818378409316666,-1.89012166208526,-2.56706506424445,-2.9840507057761,-5.12489041791529,-2.36866494772161,-5.32111102080119,5.4958856106076,-4.03897999883271,2.14570451686446,-2.57084357326911,-4.17134403522951,-1.80740096952091
"boot_params.72",3.61585999227372,-0.0301951794434167,-0.547248703217575,-0.215152286334213,0.794258803192016,-1.8449056702421,-2.55697795194436,-2.99781162099832,-4.83781094518876,-2.28107018370313,-5.17551798309198,5.35254065586531,-4.12071816039549,2.09312188549235,-2.51952190741266,-3.91153647871825,-1.74696248250924
"boot_params.73",3.5614622202705,-0.0498940825677265,-0.551466272193936,-0.224392498252056,0.849317654350808,-1.77956985827167,-2.40988014526426,-2.94995431476219,-4.73382061321152,-2.25004847382333,-4.98496970302767,5.2823682957985,-4.06080100006183,2.07656441408459,-2.49845377066393,-4.05073970661918,-1.69544692062001
"boot_params.74",3.61958498055362,-0.0496605101466629,-0.579426053073111,-0.248580870990173,0.808817566698692,-1.80075553089576,-2.54020351721591,-2.96269732642756,-5.03537351443778,-2.31811889114785,-5.51461547198813,5.37437650895452,-4.02725643308424,2.11620337483966,-2.54481469703905,-3.81784365653622,-1.74805257309356
"boot_params.75",3.66293206080286,-0.0830391947685092,-0.567216399356742,-0.236014980386823,0.830984461893248,-1.90659405709586,-2.58199428768767,-3.15068678728529,-5.15678021314777,-2.43097316828093,-5.30050142402693,5.53960086581172,-4.00090165715206,2.18181116779004,-2.57334044301729,-3.98171189555154,-1.82483668472388
"boot_params.76",3.63046937367275,-0.0669953101423586,-0.584970312155726,-0.250731883548679,0.829252269524211,-1.84983413312739,-2.52614376963118,-3.00830904544687,-4.9850537884733,-2.33376249337039,-4.99666568313543,5.47139490307589,-4.15883051779565,2.15102265968905,-2.46198239550483,-4.10272377534895,-1.78359493029932
"boot_params.77",3.60469239266521,-0.0763608279694588,-0.593036751106981,-0.258629171860129,0.819416819042319,-1.78176668247759,-2.48022198321192,-2.9364253731077,-5.09194904608547,-2.29654673838142,-4.63579083091798,5.28681496560249,-3.99187456299322,2.07531506900534,-2.46901085764452,-3.83348823461351,-1.70681181716703
"boot_params.78",3.66420961094604,-0.0909270496606004,-0.566623881604305,-0.241726943951452,0.818775656258276,-1.90065216584645,-2.61395030199435,-3.10382796825748,-5.75946851516753,-2.34486549865686,-5.10958126076913,5.52905894641544,-4.24659157352429,2.1756528650626,-2.58326112750993,-4.25932007220435,-1.81693664806879
"boot_params.79",3.6677488505482,-0.0732707475765937,-0.546143532824346,-0.244903588079897,0.825780101597732,-1.90646163511207,-2.57951062431758,-3.10817822825773,-5.49743706768586,-2.4474018635754,-5.19486995045256,5.61941657695771,-4.19313109106462,2.21284663573397,-2.62558768650079,-4.0160588691365,-1.85438148067012
"boot_params.80",3.63984703393427,-0.060013274872413,-0.566004048258026,-0.219521016577048,0.821857469620074,-1.86663269489603,-2.58524189362565,-3.017164208344,-5.6850481254665,-2.32982852944372,-5.26139063811931,5.48598744084208,-4.40490985629116,2.14392288607733,-2.57416547392918,-4.06224066409791,-1.7979699068283
"boot_params.81",3.662451130743,-0.0471520181969724,-0.540040149945443,-0.240892291735812,0.813366244223472,-1.92425011673281,-2.60426968178009,-3.06323995573866,-4.72187846038373,-2.43719097220376,-4.89882904415283,5.62039515731257,-4.24621708496208,2.21573890864721,-2.63525025955381,-4.16257891021228,-1.85796140321087
"boot_params.82",3.62438531664179,-0.0769906849268656,-0.566270858270234,-0.264291516654989,0.861084878811565,-1.87420649561998,-2.54127768745763,-3.12631657020775,-5.0487808991478,-2.38711780396039,-4.87403527956875,5.59416985148933,-4.08497012789772,2.21965954091611,-2.53647340563014,-4.34232794859814,-1.82464672562828
"boot_params.83",3.66750710539531,-0.070349852988906,-0.569696541944387,-0.234515539565231,0.79929384644178,-1.88724706070757,-2.5776373399773,-3.05355336479942,-5.19189578359737,-2.38272183452113,-5.01469811836434,5.44899241612872,-4.01854578065207,2.1185323760523,-2.60046335121375,-4.0678148140579,-1.79101977377611
"boot_params.84",3.67015777449115,-0.0569525951997256,-0.552676941957902,-0.238879611295177,0.82104627329516,-1.92722641949122,-2.64807037627921,-3.12061363767995,-5.12163221617406,-2.43635791885718,-4.81206238183076,5.56266327446233,-4.1674382969951,2.18410098666344,-2.61684650474809,-4.16622977714007,-1.83530622417657
"boot_params.85",3.64448388714597,-0.0666436073090155,-0.581853249030788,-0.248397420232034,0.814556899184924,-1.8523360658302,-2.60089655130617,-3.09816946013397,-5.28824233596491,-2.37489789311305,-4.89934503766295,5.45691011274426,-4.08169593838422,2.13884405940521,-2.6588230437915,-3.96367721658498,-1.78206868214843
"boot_params.86",3.67201209716389,-0.0682412474057594,-0.583730662549898,-0.251281648908662,0.822941119043495,-1.89460619003942,-2.62979472245354,-3.13330043222168,-5.70817484893986,-2.3881985398937,-4.51613835751788,5.55966503738475,-4.20509810874671,2.17906863943655,-2.69179305004368,-4.33855627220139,-1.83009380703083
"boot_params.87",3.67396173080866,-0.0814395641859236,-0.580003274086159,-0.270281244208848,0.779404866181404,-1.84758675475717,-2.54552884887489,-3.01182178314639,-5.68623951465773,-2.38477394958686,-4.63952099213524,5.3372721853531,-4.11141258534331,2.0751481601054,-2.57183810595742,-4.19513814163945,-1.74723983492976
"boot_params.88",3.64187481977451,-0.0746257257949733,-0.585403974387226,-0.2465923779072,0.814556747898739,-1.8539738213902,-2.63646683828368,-3.08124517032827,-5.00890198699826,-2.38138626975331,-4.6771067471727,5.45626622835918,-3.87747919219404,2.14192062577681,-2.54535753406855,-4.20579942756916,-1.78104817176398
"boot_params.89",3.60655774493638,-0.0614696218555475,-0.569040392169295,-0.251094065951679,0.851799443783324,-1.80038264417752,-2.5246152577291,-3.03816541462941,-4.67040303697558,-2.34720038930757,-5.38947309619425,5.50765247585423,-3.992810129017,2.17560139717124,-2.50024601307334,-4.05118016180082,-1.79181364768862
"boot_params.90",3.72145072973109,-0.0894622463108415,-0.565169470788758,-0.264794607250086,0.830494899423688,-1.99142476393056,-2.68797331301889,-3.2214282890262,-5.15765514981427,-2.48341642727258,-5.19205594898511,5.84002802624371,-4.33109903166367,2.29743013769221,-2.69652027225395,-4.19697446992825,-1.94991055037433
"boot_params.91",3.61593177686423,-0.0623127957532349,-0.56287360639208,-0.237432663548671,0.843450447282937,-1.85294575056645,-2.5678816873579,-2.90271904672408,-4.95993089154181,-2.39347395776649,-4.9675350012937,5.47806377494163,-4.39176987568526,2.15270075251261,-2.49137301542707,-3.96335985000902,-1.78494153064452
"boot_params.92",3.7204290580634,-0.0681401385725122,-0.572230376581114,-0.259267671704044,0.824094574486574,-2.0187304060007,-2.70302980193459,-3.14158719410779,-5.67791463768589,-2.50107352943929,-5.35230113156434,5.75508536281041,-4.26804650328231,2.23979061420772,-2.72446365536513,-4.44651032152056,-1.91844686609719
"boot_params.93",3.73365989837884,-0.0731630014214455,-0.589829776248337,-0.24664448238156,0.808326638352439,-2.02830416436848,-2.77382594175329,-3.24812145840256,-5.51747849987966,-2.55162068311383,-5.18616822279414,5.7556118619838,-4.22418675570171,2.23264939587309,-2.66258022832547,-4.08544862536608,-1.9235987643585
"boot_params.94",3.58674325969524,-0.0397038692991011,-0.546408839821595,-0.211587662338945,0.841904990397104,-1.78864377452365,-2.52962991044041,-2.97418907652381,-5.08718587992022,-2.29304387782942,-4.99604178830472,5.37515426733346,-4.00438295287879,2.11598718874314,-2.52231068530516,-4.1635803974113,-1.74371892156954
"boot_params.95",3.52970045479305,-0.0560960861740875,-0.556629047465159,-0.245719964969974,0.815487873881018,-1.70252576506998,-2.42063210135432,-2.81220379939446,-4.61563384476476,-2.1353063188648,-4.678506367038,4.98093852703586,-3.84543477617887,1.96090922826253,-2.38018970481317,-3.8518383736637,-1.57172419206081
"boot_params.96",3.73773495435598,-0.0783311819423892,-0.567289124141849,-0.251859145231337,0.814371606097308,-2.00933035978592,-2.72054282642577,-3.18241376335007,-4.88292756784548,-2.5345676200437,-5.61037315307409,5.8406521244398,-4.23714701821245,2.28137735768216,-2.70875127690152,-4.24461385858521,-1.9570679568116
"boot_params.97",3.71909865629204,-0.0746990588464586,-0.547824711020258,-0.268605730098581,0.840107165508349,-1.99565418691235,-2.72863306351264,-3.05675970245467,-5.02589071782796,-2.52764747362037,-4.96078704377761,5.75091961070911,-4.32066361707678,2.25242130032221,-2.65368006913284,-4.37128545878449,-1.9181522957398
"boot_params.98",3.74491888867867,-0.0585472384636286,-0.541818167746513,-0.228852514819015,0.831322114566134,-2.08012762993304,-2.84678977272804,-3.27701629755562,-5.30439662113913,-2.55201778580995,-5.11713069003039,5.929663102987,-4.42244812595001,2.30661246111643,-2.67404724270121,-4.54713990437612,-1.99873819638823
"boot_params.99",3.70143090358496,-0.075837132734778,-0.568270398468333,-0.24239585983483,0.833120545708139,-1.97567073923327,-2.71460983128425,-3.19329145052516,-5.23337857380167,-2.54041223319848,-5.22397115471432,5.77540971999687,-4.14729046426945,2.26494764282405,-2.66125483851377,-4.35003649552755,-1.92135380350271
"boot_params.100",3.77039667936505,-0.0819270771348171,-0.568485751621919,-0.280690843274436,0.842825398593662,-2.063631872304,-2.85661362542417,-3.31774110471346,-6.44159973342069,-2.55553556552809,-5.28200458503544,6.05874723123462,-4.25330867496381,2.36672669683876,-2.69552331251999,-4.39241823335931,-2.0418398301207
"boot_params.101",3.68240434305741,-0.0427275391373809,-0.547784572677559,-0.244521820178456,0.847820550358985,-1.97237466005888,-2.65823691646071,-3.16546930957001,-5.89300518785129,-2.51424176522779,-4.87071350360495,5.78206064411739,-4.02612219434416,2.26987098485096,-2.65249608818992,-4.19151608193427,-1.91987683596159
"boot_params.102",3.62499452906002,-0.0844374049938357,-0.584076905378967,-0.227369099373286,0.815807705473898,-1.8148651429756,-2.53337191849129,-2.96634308956515,-5.19728124407426,-2.29539546980961,-5.40714179916511,5.40912582789718,-3.99729350929198,2.12885208389932,-2.53333317405869,-4.1824765302504,-1.76158975155954
"boot_params.103",3.7009452595284,-0.0669743622698336,-0.541011306531688,-0.243682705384001,0.838309210401325,-1.95764719788634,-2.67463422345839,-3.1218150111431,-5.30002144169656,-2.51302504678023,-5.07381699315215,5.7877932227746,-4.37405401841365,2.2676826369824,-2.66359344335096,-4.29721529548161,-1.92770375986969
"boot_params.104",3.66972359429557,-0.0785576846592112,-0.574463826894583,-0.252296186106816,0.822305507615664,-1.86033748121652,-2.65253350575339,-3.00507665445257,-5.47953970036539,-2.32661893235335,-4.89920058766383,5.57329901716833,-4.13260497449614,2.19109562376423,-2.57043313369161,-4.09187620169536,-1.83509199516954
"boot_params.105",3.69081626218431,-0.0634868479567055,-0.527841305796117,-0.224667182365795,0.81694046085658,-1.94259752396188,-2.64082907551238,-3.09436524832001,-5.33143188736015,-2.47674530361332,-5.13384060280059,5.7398957275068,-4.13476989090815,2.25441546297101,-2.67502974365462,-4.34245321695858,-1.90866489943765
"boot_params.106",3.67586635890603,-0.0654419909728941,-0.545466261169191,-0.259572409220991,0.7918039404245,-1.9059244824579,-2.59127788449948,-2.98393055631225,-4.79835385490554,-2.4464365382868,-4.98009900499069,5.49469578248876,-4.16532121812543,2.12944730176194,-2.54847644884534,-4.12331607482678,-1.81112188230872
"boot_params.107",3.58416074414154,-0.0306592666386454,-0.552332989692907,-0.226804914444468,0.843612754999683,-1.80429466872905,-2.50634755933576,-3.05546504550338,-5.03658433851137,-2.27049959798334,-5.09450645449659,5.40511003763674,-3.89685798657757,2.13597569929561,-2.47586953900308,-3.83228133243006,-1.75233490021039
"boot_params.108",3.64600593705453,-0.0685578252124694,-0.564035838038141,-0.262077298293554,0.807677442706365,-1.85166742409751,-2.59632505037587,-2.97442259446639,-5.31469155359716,-2.39481592210958,-4.81588989406976,5.4912418119351,-3.80420511150283,2.16505269848198,-2.53363408029535,-4.3893909398144,-1.79645162680673
"boot_params.109",3.69186743648057,-0.0482043082356396,-0.556417121855173,-0.247379080291319,0.792195259745779,-1.95740742822232,-2.62122395516033,-3.14625271792673,-5.43733186822182,-2.4251782200046,-5.06724088694745,5.5765450794863,-4.10002822287335,2.1552228015334,-2.64852099735333,-4.63396808751203,-1.84930068825532
"boot_params.110",3.68216707984665,-0.0625615055742008,-0.577265134419336,-0.232060855361568,0.776548506521771,-1.91673230694815,-2.59136144296578,-3.10514074329033,-5.03281215469019,-2.35785676616566,-4.98648336709769,5.47032230595843,-4.32140015584943,2.1235287670461,-2.55337110197829,-4.06991840613313,-1.80567196790465
"boot_params.111",3.72281861447465,-0.0891712170204415,-0.561533428503952,-0.238733832195552,0.837817011543238,-1.98848885918614,-2.67492283230207,-3.25715957763798,-5.01107706855237,-2.50492811775833,-4.70070297961378,5.85218373135158,-4.37733951340389,2.29530391351928,-2.65100067004194,-4.44102391667501,-1.9569729028211
"boot_params.112",3.67218646063335,-0.073050005679715,-0.567995900661949,-0.239333672476591,0.772178324673244,-1.85928376595125,-2.60579864728258,-3.02165293162701,-5.4802166482891,-2.38687278550371,-4.7676593908518,5.42880105292568,-3.95195857652773,2.10062705259814,-2.58382913180997,-3.96526141639148,-1.7848185467966
"boot_params.113",3.56422096263067,-0.0526650275212674,-0.544640572202406,-0.219609780710515,0.83413669454564,-1.74257800201405,-2.48529531860522,-2.90729283274474,-5.09184628326318,-2.24467851546545,-4.67408707843363,5.19318992383854,-3.9366879634589,2.0495573908293,-2.45105660904206,-3.85062463729659,-1.66385436339571
"boot_params.114",3.66246119261381,-0.0511641553633743,-0.576494011120363,-0.232420236777742,0.804139043355347,-1.88329627551926,-2.57335485553832,-3.05431789935639,-5.19502043603338,-2.3910605736915,-5.04236851603691,5.52378806099892,-3.96248531721451,2.16368182182103,-2.54540919793254,-4.14404488012188,-1.8193771798055
"boot_params.115",3.60758462004552,-0.0605275195098803,-0.58037319406477,-0.245005409696798,0.786520109173381,-1.77634132672785,-2.49311123392538,-2.88529295373256,-5.13203447289811,-2.32535868659595,-5.12306225647804,5.21014288956562,-3.99410956973675,2.03556507497556,-2.45332872172191,-4.03574860913864,-1.68231365027579
"boot_params.116",3.60278788183795,-0.0819795864480796,-0.561140536365592,-0.238653204446851,0.804759640043314,-1.74797894822882,-2.51234559487012,-2.97969550440611,-5.16530824683712,-2.27184153450515,-4.60887954555484,5.20703465872035,-3.79920448759743,2.0390042995471,-2.45071393331303,-4.03859890441142,-1.67931286977691
"boot_params.117",3.65038486162576,-0.0825288754640873,-0.571978486606766,-0.247218064471218,0.841860470098227,-1.84986108641646,-2.62631813323526,-2.96997701123572,-5.14579228610563,-2.31784739565669,-4.48887363034498,5.49170878864604,-3.98756087067061,2.16131482653132,-2.59694983275853,-4.18579409477334,-1.79691025194978
"boot_params.118",3.65838246998807,-0.0784303557151906,-0.54819506738493,-0.255913020622739,0.859867269859943,-1.92052171608769,-2.61965009610567,-3.08775878826943,-5.2136415005981,-2.38767793123672,-5.20253452481823,5.70088160399939,-4.21121636319882,2.25583208928205,-2.62786346555622,-4.46584480679872,-1.87919710478249
"boot_params.119",3.61053181156434,-0.0643523940527302,-0.554018315441049,-0.25214087969006,0.761504812663507,-1.76724341166156,-2.48613588338855,-2.91506570251946,-4.76041713412307,-2.26381311760811,-4.75769428497903,5.1010660201902,-4.02333568237299,1.99366239627476,-2.52308280960355,-4.17098259104769,-1.64311881518015
"boot_params.120",3.63032581655839,-0.074333441973821,-0.569027817638365,-0.250023122457325,0.829136778834411,-1.8608068926509,-2.5834923197547,-3.00132324650092,-4.94989508308855,-2.36444160822656,-4.51972090729873,5.52345039747117,-4.26502858699746,2.16809134478832,-2.55935423575578,-4.14042598788488,-1.80537446500442
"boot_params.121",3.66498143850868,-0.0660398099631167,-0.577722051139243,-0.262285894712306,0.816427775806913,-1.84633181895877,-2.68226925359564,-3.10963661979014,-5.01108285224915,-2.40557836141756,-5.0173256691121,5.52263394061867,-4.26601858389002,2.16045241809897,-2.57886356732872,-4.28589211171803,-1.81553388295128
"boot_params.122",3.68142051243294,-0.0648452383958379,-0.577511437001157,-0.230124385549305,0.794654058391765,-1.92862584367915,-2.59870828955659,-3.08743700424898,-5.19997857654669,-2.45374035868573,-4.87823916353599,5.46903727421159,-4.01950254802696,2.12671301692292,-2.63773455878545,-4.523631281119,-1.80273545595771
"boot_params.123",3.65531479410306,-0.0750509865365345,-0.573854721159951,-0.251632485521346,0.808774299433529,-1.85031135801885,-2.56782090669286,-3.0246210441836,-5.82818347692532,-2.37864331384543,-4.74444816639628,5.50708298236058,-4.27986131527905,2.16606519557315,-2.56309903467888,-4.26322337830258,-1.80787228793986
"boot_params.124",3.58414792382343,-0.0698384802961971,-0.540573323401422,-0.235914142151028,0.846155012907929,-1.75508971072007,-2.46719121497278,-2.98096522256058,-5.12213084967066,-2.33342382911317,-4.79039632880843,5.37790653299809,-3.76766150741993,2.12260222315639,-2.44530035072465,-4.2736728899002,-1.73849459827247
"boot_params.125",3.70272241237398,-0.0586227387074782,-0.566689993021453,-0.241380976395723,0.797530292144847,-1.96797605743762,-2.67582626482621,-3.10666692629849,-5.34374501646519,-2.51407556602687,-4.78740903689291,5.66734976817615,-4.21426657284853,2.20530270946683,-2.60178144955721,-4.2264911974552,-1.88526149166071
"boot_params.126",3.64522953930104,-0.0888056743282489,-0.568835897270423,-0.242945952970591,0.81277807120188,-1.84936516209897,-2.58564926498305,-3.03433175150498,-5.18381984157336,-2.35187955064311,-5.00154831375828,5.45171997221878,-4.09366763303778,2.13679955419691,-2.5247002221962,-4.28918360250723,-1.78191914368763
"boot_params.127",3.62499773434726,-0.0639650555493668,-0.558299972540991,-0.243923978421662,0.851051137490128,-1.84819811547505,-2.6080266808003,-3.09967419132202,-5.07633162949315,-2.39365283504575,-5.21930708111134,5.58842978756049,-4.04242209759715,2.22254165541502,-2.53232628763221,-4.23745578638527,-1.82678394320425
"boot_params.128",3.62927724923023,-0.0589675687969537,-0.581841407105498,-0.232674564916682,0.845788616628602,-1.860219027229,-2.61991447796775,-3.05992783370593,-5.27600756870456,-2.39848406915896,-5.17547168809627,5.54821764200477,-4.1912292698475,2.18228273623646,-2.5164216948238,-4.22443761313255,-1.81425171733778
"boot_params.129",3.65439698875304,-0.0665808986413429,-0.560623815025482,-0.253994167667353,0.848311263173826,-1.88232068918255,-2.6127385763511,-3.05798249954174,-4.78635675514395,-2.40014418987964,-5.34888586705425,5.62406141810295,-4.10894688885988,2.22488168417487,-2.60384193054589,-4.2058865008726,-1.85087346011678
"boot_params.130",3.6240147890473,-0.0674255617384804,-0.562567356449288,-0.253726030498255,0.826360139603427,-1.87167049562287,-2.5380500399332,-2.99398572209722,-5.10314040053334,-2.35697336461138,-4.85297951729724,5.41892641510129,-4.24257023247061,2.13958321858106,-2.47465658002033,-3.94637372761759,-1.7627038580523
"boot_params.131",3.67704011762448,-0.0681252186242503,-0.567001549736411,-0.254558155860184,0.834102917616075,-1.91441620892031,-2.64520434172033,-3.12563190229482,-5.07836294584641,-2.41479455685325,-5.1086761209479,5.64663461999247,-4.45511328170747,2.22469970584496,-2.64563326418839,-4.11451185304306,-1.86571449298287
"boot_params.132",3.66141315614214,-0.0672259158584576,-0.587730608785735,-0.254500148490466,0.811464255879153,-1.90493688880688,-2.64401657020779,-3.14940381139726,-5.14324062505552,-2.41615089290988,-4.59021944413187,5.46532365711572,-4.19248022254234,2.15223264432895,-2.57699796754346,-4.32081474672164,-1.79522618420826
"boot_params.133",3.5120649301808,-0.0500992190391044,-0.578139269367356,-0.228848516255567,0.806808752307013,-1.629702020212,-2.35625880217859,-2.78474032682147,-5.06887121898279,-2.08702612030753,-4.85317528705642,4.94079488328674,-3.94057996175263,1.95171248128693,-2.36126368221916,-3.88323745683153,-1.55343169515489
"boot_params.134",3.7548148444953,-0.0754901931736417,-0.542229563030374,-0.256033776379273,0.838594795116818,-2.03166779638254,-2.87684061101386,-3.36104098024172,-5.70794909168871,-2.58872308954048,-5.48527760703725,5.9980497906739,-4.27231532532128,2.36139622723129,-2.80213037037913,-4.36849887654581,-2.02457447862197
"boot_params.135",3.68120226188086,-0.0993025348522305,-0.576734564773949,-0.24777713702732,0.819869643252046,-1.91505471265036,-2.61988711859712,-3.09698536072052,-5.00805265156682,-2.35149850068614,-5.20840630652031,5.54205994684725,-3.99965208719499,2.17815857663081,-2.60975888175206,-4.36911738458113,-1.82453438127759
"boot_params.136",3.7764530245895,-0.0833998021699934,-0.558463197776459,-0.257663485626128,0.80587949971099,-2.06458998536763,-2.81384896195279,-3.27608454863214,-5.46319631526298,-2.52576404578216,-4.92078603751778,5.91662345254866,-4.29311386438461,2.2896954399995,-2.71996098609287,-4.43006038486035,-1.99839268481889
