"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Sales","Adjustments","Release","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-08","Prince Edward Island","2016A000211","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431730","3.1.1.2.12","262021","","","","0"
"2021-09","Prince Edward Island","2016A000211","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431730","3.1.1.2.12","262794","","","","0"
"2021-10","Prince Edward Island","2016A000211","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431730","3.1.1.2.12","269027","","","","0"
"2021-11","Prince Edward Island","2016A000211","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431730","3.1.1.2.12","265851","","","","0"
"2021-12","Prince Edward Island","2016A000211","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431730","3.1.1.2.12","263122","","","","0"
"2022-01","Prince Edward Island","2016A000211","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431730","3.1.1.2.12","270363","","","","0"
"2022-02","Prince Edward Island","2016A000211","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431730","3.1.1.2.12","270626","","","","0"
"2022-03","Prince Edward Island","2016A000211","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431730","3.1.1.2.12","268194","","","","0"
"2022-04","Prince Edward Island","2016A000211","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431730","3.1.1.2.12","269014","","","","0"
"2022-05","Prince Edward Island","2016A000211","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431730","3.1.1.2.12","281040","","","","0"
"2022-06","Prince Edward Island","2016A000211","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431730","3.1.1.2.12","286693","","","","0"
"2022-07","Prince Edward Island","2016A000211","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431730","3.1.1.2.12","288846","","","","0"
"2022-08","Prince Edward Island","2016A000211","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431730","3.1.1.2.12","281978","","","","0"
"2022-09","Prince Edward Island","2016A000211","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431730","3.1.1.2.12","278225","","","","0"
"2022-10","Prince Edward Island","2016A000211","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431730","3.1.1.2.12","292067","","","","0"
"2022-11","Prince Edward Island","2016A000211","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431730","3.1.1.2.12","291303","B","","","0"
"2022-12","Prince Edward Island","2016A000211","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431730","3.1.1.2.12","288985","A","","","0"
"2023-01","Prince Edward Island","2016A000211","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431730","3.1.1.2.12","297691","A","","","0"
"2023-02","Prince Edward Island","2016A000211","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431730","3.1.1.2.12","302847","B","","","0"
"2023-03","Prince Edward Island","2016A000211","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431730","3.1.1.2.12","287333","B","","","0"
"2023-04","Prince Edward Island","2016A000211","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431730","3.1.1.2.12","284482","B","","","0"
"2023-05","Prince Edward Island","2016A000211","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431730","3.1.1.2.12","296538","A","","","0"
"2023-06","Prince Edward Island","2016A000211","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431730","3.1.1.2.12","293282","A","","","0"
"2023-07","Prince Edward Island","2016A000211","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431730","3.1.1.2.12","297611","A","","","0"
"2023-08","Prince Edward Island","2016A000211","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431730","3.1.1.2.12","303280","A","","","0"
"2023-09","Prince Edward Island","2016A000211","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431730","3.1.1.2.12","302341","A","","","0"
"2023-10","Prince Edward Island","2016A000211","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431730","3.1.1.2.12","299355","B","","","0"
"2023-11","Prince Edward Island","2016A000211","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431730","3.1.1.2.12","304782","B","","","0"
"2023-12","Prince Edward Island","2016A000211","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431730","3.1.1.2.12","294810","B","","","0"
"2017-01","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1338447","","","","0"
"2017-02","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1291331","","","","0"
"2017-03","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1332297","","","","0"
"2017-04","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1339876","","","","0"
"2017-05","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1363924","","","","0"
"2017-06","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1383907","","","","0"
"2017-07","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1378193","","","","0"
"2017-08","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1375351","","","","0"
"2017-09","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1369070","","","","0"
"2017-10","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1406108","","","","0"
"2017-11","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1418089","","","","0"
"2017-12","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1401558","","","","0"
"2018-01","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1362535","","","","0"
"2018-02","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1394547","","","","0"
"2018-03","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1353712","","","","0"
"2018-04","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1400903","","","","0"
"2018-05","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1396148","","","","0"
"2018-06","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1364163","","","","0"
"2018-07","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1384346","","","","0"
"2018-08","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1391138","","","","0"
"2018-09","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1374678","","","","0"
"2018-10","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1390434","","","","0"
"2018-11","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1322764","","","","0"
"2018-12","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1386039","","","","0"
"2019-01","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1398788","","","","0"
"2019-02","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1365649","","","","0"
"2019-03","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1413303","","","","0"
"2019-04","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1409972","","","","0"
"2019-05","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1394098","","","","0"
"2019-06","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1413255","","","","0"
"2019-07","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1445191","","","","0"
"2019-08","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1417554","","","","0"
"2019-09","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1429428","","","","0"
"2019-10","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1401457","","","","0"
"2019-11","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1408389","","","","0"
"2019-12","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1430311","","","","0"
"2020-01","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1456782","","","","0"
"2020-02","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1410091","","","","0"
"2020-03","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1227529","","","","0"
"2020-04","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","980233","","","","0"
"2020-05","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1196015","","","","0"
"2020-06","Nova Scotia","2016A000212","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582431761","4.1.1.2.12","1419718","","","","0"
